HSID,24.77,0.820,8.9912
HSID,24.63,0.877,20.0863
HSID,25.81,0.882,14.7038
HSID,27.40,0.846,18.2288
HSID,26.60,0.875,8.1655
HSID,28.91,0.894,7.5395
HSID,25.73,0.859,11.7621
HSID,25.43,0.851,6.5828
HSID,24.29,0.798,12.1676
HSID,27.52,0.918,10.5199
HSID,22.52,0.811,11.3886
HSID,26.90,0.854,20.1976
HSID,25.72,0.814,6.4936
HSID,27.05,0.850,8.5661
HSID,26.85,0.912,12.0196
HSID,24.61,0.855,23.6498
HSID,24.02,0.786,12.5854
HSID,26.68,0.858,8.8335
HSID,25.91,0.858,16.5825
HSID,26.82,0.857,9.1149
